Model,k1,k2,k3,k4,k5,k6,k7,k8,k9
PUHZ-SHW80VAA + ERST30C-VM*D,-170.44483514705888,-23.545294757583807,7393.426430345775,-94.77845942478942,40.5529017981693,548.9686032100809,0.14428921921106191,-0.08114644797112094,6.836896881768566
PUHZ-SHW80YAA + ERST30C-VM*D,-170.44483514705888,-23.545294757583807,7393.426430345775,-94.77845942478942,40.5529017981693,548.9686032100809,0.14428921921106191,-0.08114644797112094,6.836896881768566
PUHZ-SHW112VAA + ERST30C-VM*D,-410.62104442540567,-60.8889637399662,10830.231784982458,-168.71642297705978,46.608534551083274,1056.089106870612,0.15235302334175535,-0.07546880447852518,6.642254572377739
PUHZ-SHW112YAA + ERST30C-VM*D,-410.62104442540567,-60.8889637399662,10830.231784982458,-168.71642297705978,46.608534551083274,1056.089106870612,0.15235302334175535,-0.07546880447852518,6.642254572377739
PUHZ-SHW80VHA(-BS) + EHSC-M*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + EHSC-VM*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + EHSC-YM*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + EHST20C-M*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + EHST20C-VM*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + EHST20C-YM*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + ERSC-M*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + ERSC-VM*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + ERST20C-M*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW80VHA(-BS) + ERST20C-VM*C,-121.39479247025893,-37.494862769515706,7913.767677753451,-103.00350248533154,36.848023985010265,751.4864336746301,0.1748136174035548,-0.07626978859578319,6.642426322067587
PUHZ-SHW112VHA(-BS) + EHSC-M*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + EHSC-VM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + EHSC-YM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + EHST20C-M*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + EHST20CVM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + EHST20CYM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + ERSC-M*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + ERSC-VM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + ERST20C-M*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW112VHA(-BS) + ERST20CVM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.00686761563287,48.76257677740359,1196.6854582729811,0.17919692462354125,-0.07424256949877367,6.478649090337952
PUHZ-SHW140YHA(-BS) + EHSC-M*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHSC-VM*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHSC-YM*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHST20C-M*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHST20CVM*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHST20CYM*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + ERSC-M*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + ERSC-VM*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + ERST20C-M*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + ERST20CVM*C,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW112YHA(-BS) + EHSC-M*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + EHSC-VM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + EHSC-YM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + EHST20C-M*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + EHST20CVM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + EHST20CYM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + ERSC-M*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + ERSC-VM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + ERST20C-M*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW112YHA(-BS) + ERST20CVM*C,-345.2859739428225,-65.13626975589875,11110.060181658897,-182.08800693958685,48.69630586692644,1194.2475085801382,0.1796130603880082,-0.07436637655177725,6.497698482609309
PUHZ-SHW140YHA(-BS) + EHST20C-M*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHST20CVM*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHST20CYM*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHSC-M*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHSC-VM*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + EHSC-YM*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + ERST20CVM*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + ERSC-M*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
PUHZ-SHW140YHA(-BS) + ERSC-VM*D,-479.99863531752146,-59.334727949030494,12757.126496859255,-258.74342238480784,63.92184612374365,1535.0385211165603,0.19284635511992382,-0.06890961080301578,6.202555628433922
FDCW100VNX-A + HMK100,-337.67722457450657,-71.32677709877372,9683.728248781123,-152.58785326669988,32.64218881669512,1182.607247602717,0.15318082082236487,-0.07409277965853263,6.484556427883788
FDCW100VNX-A + HSB100,-337.67722457450657,-71.32677709877372,9683.728248781123,-152.58785326669988,32.64218881669512,1182.607247602717,0.15318082082236487,-0.07409277965853263,6.484556427883788
FDCW140VNX-A + HSB140,-382.53726190371526,-24.041273385254,10177.799174399035,-181.1760361286286,67.33074409249389,646.7467951660543,0.16023430249405432,-0.07195379970081933,6.4613418056250405
FDCW60VNX-A + HMK60,-100.28524611145048,14.894760143012565,2751.490981341639,-65.57256163333757,33.669414250099436,-59.88214738087095,0.17328186089255526,-0.10213256987019459,7.704320576163991
FDCW60VNX-A + HSB60,-100.28524611145048,14.894760143012565,2751.490981341639,-65.57256163333757,33.669414250099436,-59.88214738087095,0.17328186089255526,-0.10213256987019459,7.704320576163991
FDCW71VNX-A + HMK100,-236.81758510743165,-52.20551538567058,6973.426145644281,-105.9577693235409,25.92349699989322,775.7319839505159,0.13313339071766567,-0.07706016310057932,6.500476239343663
FDCW71VNX-A + HSB100,-236.81758510743165,-52.20551538567058,6973.426145644281,-105.9577693235409,25.92349699989322,775.7319839505159,0.13313339071766567,-0.07706016310057932,6.500476239343663
F1345-24,-721.2560616090526,-58.74776533211684,22043.85071479874,-131.50368420910945,88.8704328848124,1465.5917638944827,-0.022160595158564476,-0.08769615261265315,7.607117329115185
F1345-30,-933.849094680151,-44.60496393507387,27714.267416770945,-175.2930522581986,130.04083631362622,1711.1219346227942,-0.022570661640525937,-0.08397538675191177,7.279401235338819
F1345-40,-1217.9084366300222,-71.05861859682165,36505.31955140476,-226.49881277724424,144.99085473614872,2816.685203373827,-0.02176290744412084,-0.0798328374235079,7.250423962487403
F1345-60,-1833.873968971163,-215.37358312481888,57734.5257951106,-358.937212453051,197.14852892788838,5244.299565673041,-0.020084695514048057,-0.07700865844830078,6.961219068459661
F1145-10 1x230,-29.481093177342455,-97.48281030352943,12979.155430382736,8.733982888033575,20.698912017443217,1385.2809592449332,-0.0327779367389838,-0.08630318877902535,7.597644892865263
F1245-10 1x230,-29.481093177342455,-97.48281030352943,12979.155430382736,8.733982888033575,20.698912017443217,1385.2809592449332,-0.0327779367389838,-0.08630318877902535,7.597644892865263
F1145-10 3x400,-30.506750497657126,-108.65659053189431,13316.84392627567,10.767809856876003,21.98496862906954,1277.2043688140598,-0.03886239451007871,-0.09821050739484452,8.135754572482954
F1145-10 PC 3x400,-30.506750497657126,-108.65659053189431,13316.84392627567,10.767809856876003,21.98496862906954,1277.2043688140598,-0.03886239451007871,-0.09821050739484452,8.135754572482954
F1245-10 3x400,-30.506750497657126,-108.65659053189431,13316.84392627567,10.767809856876003,21.98496862906954,1277.2043688140598,-0.03886239451007871,-0.09821050739484452,8.135754572482954
F1245-10 PC 3x400,-30.506750497657126,-108.65659053189431,13316.84392627567,10.767809856876003,21.98496862906954,1277.2043688140598,-0.03886239451007871,-0.09821050739484452,8.135754572482954
F1145-12 1x230,-16.04689717702799,-53.9139606919025,13446.956538903722,15.754749444612518,44.90308105064678,1157.5649657813663,-0.03043810254633646,-0.08264739855673739,7.19878768443649
F1245-12 1x230,-16.04689717702799,-53.9139606919025,13446.956538903722,15.754749444612518,44.90308105064678,1157.5649657813663,-0.03043810254633646,-0.08264739855673739,7.19878768443649
F1145-12 3x400,-8.278646202529686,-41.061195592103395,12852.953860188207,18.140345027698377,47.36288407859951,927.0346523086969,-0.03404036455916074,-0.08926667691024169,7.622683294746784
F1245-12 3x400,-8.278646202529686,-41.061195592103395,12852.953860188207,18.140345027698377,47.36288407859951,927.0346523086969,-0.03404036455916074,-0.08926667691024169,7.622683294746784
F1145-15,-2.3144321271461052,-312.55472472753354,24977.169203129804,25.697930056662315,-20.653137975768004,3941.6338627186997,-0.030440671022957968,-0.07881937921257688,7.057208509012663
F1145-17,-20.153089453866507,-65.43081888744241,19132.2202124012,22.139728965061693,50.42700802305613,2320.207547606658,-0.028291445026161658,-0.06222271307413336,6.34292581951487
F1145-5 1x230,-18.97863505068285,-69.01231478278973,6963.72354333988,4.466573137011439,6.670678066368641,858.6874354890379,-0.03418431807925198,-0.08611952159347529,7.202503667935058
F1145-5 PC 1x230,-18.97863505068285,-69.01231478278973,6963.72354333988,4.466573137011439,6.670678066368641,858.6874354890379,-0.03418431807925198,-0.08611952159347529,7.202503667935058
F1145-5 3x400,-18.97863505068285,-69.01231478278973,6963.72354333988,4.466573137011439,6.670678066368641,858.6874354890379,-0.03418431807925198,-0.08611952159347529,7.202503667935058
F1145-5 PC 3x400,-18.97863505068285,-69.01231478278973,6963.72354333988,4.466573137011439,6.670678066368641,858.6874354890379,-0.03418431807925198,-0.08611952159347529,7.202503667935058
F1245-5 1x230,-18.97863505068285,-69.01231478278973,6963.72354333988,4.466573137011439,6.670678066368641,858.6874354890379,-0.03418431807925198,-0.08611952159347529,7.202503667935058
F1245-5 PC 1x230,-18.97863505068285,-69.01231478278973,6963.72354333988,4.466573137011439,6.670678066368641,858.6874354890379,-0.03418431807925198,-0.08611952159347529,7.202503667935058
F1245-5 3x400,-18.97863505068285,-69.01231478278973,6963.72354333988,4.466573137011439,6.670678066368641,858.6874354890379,-0.03418431807925198,-0.08611952159347529,7.202503667935058
F1245-5 PC 3x400,-18.97863505068285,-69.01231478278973,6963.72354333988,4.466573137011439,6.670678066368641,858.6874354890379,-0.03418431807925198,-0.08611952159347529,7.202503667935058
F1145-6 3x400,-27.163066586485087,-84.7729952885348,8934.142446096077,6.274083498611396,11.742047937240885,939.0328099779179,-0.0403668907396216,-0.09713289527680496,7.858977392728844
F1145-6 PC 3x400,-27.163066586485087,-84.7729952885348,8934.142446096077,6.274083498611396,11.742047937240885,939.0328099779179,-0.0403668907396216,-0.09713289527680496,7.858977392728844
F1245-6 3x400,-27.163066586485087,-84.7729952885348,8934.142446096077,6.274083498611396,11.742047937240885,939.0328099779179,-0.0403668907396216,-0.09713289527680496,7.858977392728844
F1245-6 PC 3x400,-27.163066586485087,-84.7729952885348,8934.142446096077,6.274083498611396,11.742047937240885,939.0328099779179,-0.0403668907396216,-0.09713289527680496,7.858977392728844
F1145-8 1x230,-12.081063882136661,-39.39649856300586,9471.538361690804,11.753180737248824,32.13801867923048,708.8694752957934,-0.0344551732917889,-0.0915093158609675,7.696225839422526
F1245-8 1x230,-12.081063882136661,-39.39649856300586,9471.538361690804,11.753180737248824,32.13801867923048,708.8694752957934,-0.0344551732917889,-0.0915093158609675,7.696225839422526
F1145-8 3x400,-29.266026437122296,-94.21060137194044,10865.920514690368,7.773901406272601,16.09778937835834,1115.8048351295472,-0.0378509684462462,-0.09492694389604073,7.871842085971265
F1145-8 PC 3x400,-29.266026437122296,-94.21060137194044,10865.920514690368,7.773901406272601,16.09778937835834,1115.8048351295472,-0.0378509684462462,-0.09492694389604073,7.871842085971265
F1245-8 3x400,-29.266026437122296,-94.21060137194044,10865.920514690368,7.773901406272601,16.09778937835834,1115.8048351295472,-0.0378509684462462,-0.09492694389604073,7.871842085971265
F1245-8 PC 3x400,-29.266026437122296,-94.21060137194044,10865.920514690368,7.773901406272601,16.09778937835834,1115.8048351295472,-0.0378509684462462,-0.09492694389604073,7.871842085971265
F2040-12,-337.67722457450657,-71.32677709877372,9683.728248781123,-152.58785326669988,32.64218881669512,1182.607247602717,0.15318082082236487,-0.07409277965853263,6.484556427883788
F2040-16,-382.53726190371526,-24.041273385254,10177.799174399035,-181.1760361286286,67.33074409249389,646.7467951660543,0.16023430249405432,-0.07195379970081933,6.4613418056250405
F2040-6,-100.28524611145048,14.894760143012565,2751.490981341639,-65.57256163333757,33.669414250099436,-59.88214738087095,0.17328186089255526,-0.10213256987019459,7.704320576163991
F2040-8,-236.81758510743165,-52.20551538567058,6973.426145644281,-105.9577693235409,25.92349699989322,775.7319839505159,0.13313339071766567,-0.07706016310057932,6.500476239343663
F2120-12 1x230,-219.47050680442698,-2.477766320666841,5440.819991088418,-94.03059399798627,27.702703447639017,617.9516458030714,0.12062721730120719,-0.07641893309634473,6.794705565270154
F2120-12 3x400,-219.47050680442698,-2.477766320666841,5440.819991088418,-94.03059399798627,27.702703447639017,617.9516458030714,0.12062721730120719,-0.07641893309634473,6.794705565270154
F2120-16,-186.33461942557153,17.237286509433183,7537.13943761255,-91.26461311265953,57.002239391052335,192.84916569732934,0.11384826499145109,-0.08725123395961383,7.443292239891647
F2120-20,-186.33461942557153,17.237286509433183,7537.13943761255,-91.26461311265953,57.002239391052335,192.84916569732934,0.11384826499145109,-0.08725123395961383,7.443292239891647
F2120-8 1x230,-113.66616732008082,10.001598309177744,3954.026637593009,-51.516617959292375,26.61222471040739,268.6379391562634,0.09141593115854876,-0.07552676554301653,6.795026805977613
F2120-8 3x400,-113.66616732008082,10.001598309177744,3954.026637593009,-51.516617959292375,26.61222471040739,268.6379391562634,0.09141593115854876,-0.07552676554301653,6.795026805977613
F730,-102.9681231653072,22.716620005196415,2004.5046184044265,-36.858241867336986,27.909058049361477,-129.37002327139552,0.048813859395036234,-0.08783511453005428,6.985983554231319
F750,-102.9681231653072,22.716620005196415,2004.5046184044265,-36.858241867336986,27.909058049361477,-129.37002327139552,0.048813859395036234,-0.08783511453005428,6.985983554231319
F370 1x230,6.382547491741516e-07,3.9053606584216777e-07,1699.9999844992408,3.13614258534317,2.3925799369790535,454.90356702638786,-0.029022332485018176,-0.029999394331608534,4.377807343846604
F370 3x400,6.382547491741516e-07,3.9053606584216777e-07,1699.9999844992408,3.13614258534317,2.3925799369790535,454.90356702638786,-0.029022332485018176,-0.029999394331608534,4.377807343846604
F470 1x230,6.382547491741516e-07,3.9053606584216777e-07,1699.9999844992408,3.13614258534317,2.3925799369790535,454.90356702638786,-0.029022332485018176,-0.029999394331608534,4.377807343846604
F470 3x400,6.382547491741516e-07,3.9053606584216777e-07,1699.9999844992408,3.13614258534317,2.3925799369790535,454.90356702638786,-0.029022332485018176,-0.029999394331608534,4.377807343846604
NIBE AMS 10-12 + HBS05-12,-337.67722457450657,-71.32677709877372,9683.728248781123,-152.58785326669988,32.64218881669512,1182.607247602717,0.15318082082236487,-0.07409277965853263,6.484556427883788
NIBE AMS 10-12 + HK200S-12,-337.67722457450657,-71.32677709877372,9683.728248781123,-152.58785326669988,32.64218881669512,1182.607247602717,0.15318082082236487,-0.07409277965853263,6.484556427883788
NIBE AMS10-12 + BA-SVM 10-200/12,-337.67722457450657,-71.32677709877372,9683.728248781123,-152.58785326669988,32.64218881669512,1182.607247602717,0.15318082082236487,-0.07409277965853263,6.484556427883788
NIBE AMS 10-16 + HBS05-16,-382.53726190371526,-24.041273385254,10177.799174399035,-181.1760361286286,67.33074409249389,646.7467951660543,0.16023430249405432,-0.07195379970081933,6.4613418056250405
NIBE AMS 10-6 + HBS05-6,-100.28524611145048,14.894760143012565,2751.490981341639,-65.57256163333757,33.669414250099436,-59.88214738087095,0.17328186089255526,-0.10213256987019459,7.704320576163991
NIBE AMS 10-6 + HK200S-6,-100.28524611145048,14.894760143012565,2751.490981341639,-65.57256163333757,33.669414250099436,-59.88214738087095,0.17328186089255526,-0.10213256987019459,7.704320576163991
NIBE AMS10-6 + BA-SVM 10-200/6,-100.28524611145048,14.894760143012565,2751.490981341639,-65.57256163333757,33.669414250099436,-59.88214738087095,0.17328186089255526,-0.10213256987019459,7.704320576163991
NIBE AMS 10-8 + HBS05-12,-236.81758510743165,-52.20551538567058,6973.426145644281,-105.9577693235409,25.92349699989322,775.7319839505159,0.13313339071766567,-0.07706016310057932,6.500476239343663
NIBE AMS 10-8 + HK200S-12,-236.81758510743165,-52.20551538567058,6973.426145644281,-105.9577693235409,25.92349699989322,775.7319839505159,0.13313339071766567,-0.07706016310057932,6.500476239343663
NIBE AMS10-8 + BA-SVM 10-200/12,-236.81758510743165,-52.20551538567058,6973.426145644281,-105.9577693235409,25.92349699989322,775.7319839505159,0.13313339071766567,-0.07706016310057932,6.500476239343663
NIBE AMS 20-6 + HBS 20-6,-151.61154465649503,18.25053152344303,2704.528385815016,-63.719256303700625,40.24317658197451,-338.3417952233775,0.16306377005549033,-0.11402073867731241,8.352489696838404
TERRA 11 HPLA,48.18325826312031,-0.047647792533254574,9532.996517221185,-47.189579600436666,0.07633434380768733,2774.5395359685263,0.08423385232763862,-0.0005184372582038657,3.5130027757617137
"TERRA 11 HPLB, average",-14.740546469432495,-48.7414049626599,11889.577708315823,20.12978121414397,60.11654182029197,191.66464121401125,-0.04233246050534758,-0.125456980369298,8.9882473119633
"TERRA 14 HPLA, AVERAGAE CLIMATE",66.75059668932869,20.813680466563532,11525.902645549231,-65.8357489675067,-23.236154291021958,4495.042925140154,0.08876788547155838,0.028957909017447568,2.3526342776186406
"TERRA 14 HPLB, average climate",-25.655609248381346,-79.96473743884222,15613.582481829539,22.65808098677962,67.0415804555435,535.3923883869701,-0.041261613199906004,-0.12050399968812847,8.801740635479097
"TERRA 18 HPLA, average climate",-20.565680799878685,-68.1836464530658,19240.79272962367,31.058114898549313,94.79456246090487,630.1085114090728,-0.03646346470938649,-0.1098690944375526,8.245622247773843
"TERRA 6 HPLA , average climate",-11.29907285134398,-32.73554997185288,6889.831285262164,12.047046178600949,36.55667025517683,10.449798353143281,-0.046822003962452556,-0.13785179333406458,9.470032409726983
"TERRA 6 HPLB, AVERAGE CLIMATE",-12.221412035241165,-36.39588727876157,7081.3835673307585,10.480204719752214,31.44404451748806,198.80525264766774,-0.04270662630183143,-0.12502687954868333,8.994772176542469
"TERRA 8 HPLA , average climate",-10.915064246937705,-31.2233334122225,8524.004810909435,14.349319569875425,44.9159334481949,74.29216922373435,-0.04295100224357979,-0.12957072304789252,9.22432211262379
"TERRA 8 HPLB, average climate",-12.605425182974216,-37.908106487497975,8847.210148648152,17.1107567997229,52.41218134087853,-122.55638354584065,-0.04725273226345063,-0.14230038163434727,9.588210181602696
WH-MDC05J3E5,-59.20909942444364,-2.6497308730378215,3660.8163392937595,-55.5425728993256,18.576851618688362,389.8197307552276,0.18439854858502333,-0.10609946258923908,8.21302410645756
WH-MDC05J3E5 + DGC200,-59.20909942444364,-2.6497308730378215,3660.8163392937595,-55.5425728993256,18.576851618688362,389.8197307552276,0.18439854858502333,-0.10609946258923908,8.21302410645756
WH-MDC07J3E5,-111.47126063657534,32.51982863102521,3122.2803030365267,-61.64642113294602,60.706817843889475,-766.5343894342489,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-MDC07J3E5 + DGC200,-111.47126063657534,32.51982863102521,3122.2803030365267,-61.64642113294602,60.706817843889475,-766.5343894342489,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-MDC09J3E5,-170.84118621530766,22.891623725842223,4036.0445864557987,-88.86991446216409,50.61464410842784,-207.7086859992931,0.16917041364595425,-0.11478689951069282,8.254953222919223
WH-MDC09J3E5 + DGC200,-170.84118621530766,22.891623725842223,4036.0445864557987,-88.86991446216409,50.61464410842784,-207.7086859992931,0.16917041364595425,-0.11478689951069282,8.254953222919223
WH-MXC09H3E5,-167.01049106458083,-41.18290747584107,7862.699163208066,-109.26778189375929,29.41023849954828,990.7102863782814,0.1397308691217089,-0.09470901377636107,7.284064307490451
WH-MXC12H6E5,-302.869686036767,-24.52686517992987,8878.154891688773,-155.42898625649374,54.68772044582173,708.3610583707389,0.15802536434182274,-0.08750529772390835,6.967405834062984
WH-ADC0309J3E5 / WH-UD03JE5,-126.43500429944868,-44.08866287978482,3858.0703001509983,-56.38076259161327,-0.007602776851073356,712.9690157342103,0.18929406561767811,-0.11942123248953115,8.59757563716574
WH-ADC0309J3E5 / WH-UD05JE5,-159.08662785357538,-39.75906900391089,4223.5211944969515,-73.04770573973235,8.232892576362964,643.1612878621853,0.1982278986892959,-0.1211408973031738,8.61042069701627
WH-ADC0309J3E5B / WH-UD03JE5,-126.43500429944868,-44.08866287978482,3858.0703001509983,-56.38076259161327,-0.007602776851073356,712.9690157342103,0.18929406561767811,-0.11942123248953115,8.59757563716574
WH-ADC0309J3E5AN / WH-UD03JE5,-126.43500429944868,-44.08866287978482,3858.0703001509983,-56.38076259161327,-0.007602776851073356,712.9690157342103,0.18929406561767811,-0.11942123248953115,8.59757563716574
